""," ","std 1","std 2","std 3","std 4","bl","GOXQC1","115","116","117","118","119","120","121","122","GOXQC2","123","124","125","126","127","128","129","130","GOXQC3","131","132","133","134","135","136","137","138","GOXQC4","139","140","141","142","143","144","145","146","GOXQC5","147","148","149","150","151","152","153","154","GOXQC6","155","156","157","158","159","160","161","162","GOXQC7","163","164","165","166","167","168","169","GOXQC8","std 1","std 2","std 3","std 4"
"1",NA,"0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"2","Sample Name","1A12","1B12","1C12","1D12","1D11","1A10","1A1","1B1","1C1","1D1","1.00E+01","1F1","1G1","1H1","1B10","1A2","1B2","1C2","1D2","1.00E+02","1F2","1G2","1H2","1C10","1A3","1B3","1C3","1D3","1.00E+03","1F3","1G3","1H3","1D10","1A4","1B4","1C4","1D4","1.00E+04","1F4","1G4","1H4","1.00E+10","1A5","1B5","1C5","1D5","1.00E+05","1F5","1G5","1H5","1F10","1A6","1B6","1C6","1D6","1.00E+06","1F6","1G6","1H6","1G10","1A7","1B7","1C7","1D7","1.00E+07","1F7","1G7","1H10","1.00E+12","1F12","1G12","1H12"
"3","Diameter","inj1","inj2","inj3","inj4","inj5","inj6","inj7","inj8","inj9","inj10","inj11","inj12","inj13","inj14","inj15","inj16","inj17","inj18","inj19","inj20","inj21","inj22","inj23","inj24","inj25","inj26","inj27","inj28","inj29","inj30","inj31","inj32","inj33","inj34","inj35","inj36","inj37","inj38","inj39","inj40","inj41","inj42","inj43","inj44","inj45","inj46","inj47","inj48","inj49","inj50","inj51","inj52","inj53","inj54","inj55","inj56","inj57","inj58","inj59","inj60","inj61","inj62","inj63","inj64","inj65","inj66","inj67","inj68","inj69","inj70","inj71","inj72"
"571","12.014689","0","0","0.608709947290524","0","0","0","11.56548899852","15.2177486822631","3.65225968374314","3.65225968374314","2.4348397891621","1.82612984187157","7.30451936748629","4.86967957832419","0.608709947290524","5.47838952561472","9.13064920935786","3.65225968374314","4.86967957832419","3.65225968374314","4.86967957832419","9.13064920935786","6.08709947290524","0","20.0874282605873","6.69580942019576","4.26096963103367","6.08709947290524","7.30451936748629","3.65225968374314","4.86967957832419","4.86967957832419","0","4.26096963103367","1.21741989458105","3.04354973645262","7.91322931477681","6.69580942019576","3.65225968374314","6.08709947290524","4.26096963103367","1.82612984187157","3.65225968374314","1.21741989458105","4.26096963103367","4.26096963103367","6.69580942019576","6.69580942019576","3.04354973645262","3.04354973645262","0.608709947290524","3.65225968374314","3.65225968374314","3.65225968374314","4.86967957832419","9.73935915664838","7.91322931477681","0.608709947290524","3.65225968374314","0","4.26096963103367","3.65225968374314","4.26096963103367","6.69580942019576","7.30451936748629","10.9567790512294","7.30451936748629","0","0","1.82612984187157","0.608709947290524","0"
"572","12.029417","0","0","0","0.607440386773777","0","0.607440386773777","14.5785692825706","21.2604135370822","3.03720193386888","7.28928464128532","2.42976154709511","1.82232116032133","9.71904618838043","9.11160580160665","1.21488077354755","4.85952309419022","6.68184425451155","4.25208270741644","3.64464232064266","3.03720193386888","3.64464232064266","3.03720193386888","8.50416541483288","0.607440386773777","12.1488077354755","6.07440386773777","5.46696348096399","10.933926961928","9.11160580160665","1.82232116032133","2.42976154709511","8.50416541483288","0","10.933926961928","3.64464232064266","4.25208270741644","6.07440386773777","8.50416541483288","7.28928464128532","5.46696348096399","6.68184425451155","0.607440386773777","1.21488077354755","2.42976154709511","5.46696348096399","4.25208270741644","3.64464232064266","6.68184425451155","2.42976154709511","7.28928464128532","0.607440386773777","3.64464232064266","4.25208270741644","2.42976154709511","2.42976154709511","7.28928464128532","6.07440386773777","2.42976154709511","4.25208270741644","0","1.82232116032133","4.85952309419022","1.82232116032133","4.25208270741644","4.25208270741644","6.07440386773777","7.28928464128532","0","0.607440386773777","2.42976154709511","0","1.21488077354755"
"573","12.044278","0","0.606164068974912","0","0","0","0","15.1541017243728","15.1541017243728","3.63698441384947","4.24314848282438","2.42465627589965","1.81849220692474","13.3356095174481","14.5479376553979","1.21232813794982","4.8493125517993","6.06164068974912","2.42465627589965","6.06164068974912","5.45547662077421","4.8493125517993","5.45547662077421","12.1232813794982","0","12.1232813794982","1.21232813794982","5.45547662077421","8.48629696564877","7.27396882769894","3.63698441384947","4.24314848282438","8.48629696564877","0","9.69862510359859","6.66780475872403","6.66780475872403","10.9109532415484","7.88013289667385","3.63698441384947","6.06164068974912","6.06164068974912","0","4.8493125517993","1.81849220692474","4.24314848282438","4.8493125517993","3.63698441384947","5.45547662077421","3.63698441384947","1.81849220692474","0","3.63698441384947","3.63698441384947","3.03082034487456","3.03082034487456","6.66780475872403","6.66780475872403","3.03082034487456","1.81849220692474","0","0.606164068974912","3.03082034487456","5.45547662077421","4.8493125517993","3.03082034487456","7.27396882769894","6.66780475872403","0.606164068974912","1.21232813794982","1.81849220692474","0.606164068974912","0"
"574","12.05904","0.806534554158667","0","0","0","0","0.604900915618999","13.912721059237","24.19603662476","3.02450457809499","6.04900915618999","4.23430640933299","3.02450457809499","8.46861281866599","11.493117396761","1.814702746857","10.283315565523","9.07351373428498","6.04900915618999","2.419603662476","3.02450457809499","4.23430640933299","4.83920732495199","7.86371190304699","0","13.307820143618","3.02450457809499","4.23430640933299","7.25881098742799","6.65391007180899","1.209801831238","4.83920732495199","9.67841464990398","0","4.83920732495199","2.419603662476","4.23430640933299","7.25881098742799","5.44410824057099","3.62940549371399","3.02450457809499","1.814702746857","0","2.419603662476","2.419603662476","2.419603662476","6.65391007180899","6.04900915618999","7.25881098742799","1.814702746857","6.65391007180899","0","2.419603662476","4.23430640933299","3.62940549371399","4.23430640933299","7.86371190304699","7.86371190304699","1.814702746857","4.83920732495199","0.604900915618999","6.04900915618999","3.62940549371399","1.814702746857","7.25881098742799","6.04900915618999","13.307820143618","4.83920732495199","1.209801831238","0","0","0.604900915618999","0"
"575","12.073704","0","0","0","0","0.603650729084403","0","12.0730145816881","14.4876174980257","1.81095218725321","8.45111020718164","0","3.62190437450642","8.45111020718164","7.84745947809724","0","7.24380874901283","4.22555510359082","1.81095218725321","4.22555510359082","4.22555510359082","4.82920583267522","3.01825364542201","9.05476093626604","0","11.4693638526037","7.84745947809724","5.43285656175963","5.43285656175963","7.84745947809724","3.62190437450642","3.01825364542201","8.45111020718164","0.603650729084403","7.24380874901283","3.01825364542201","9.65841166535045","6.64015801992843","9.05476093626604","6.03650729084403","4.82920583267522","3.62190437450642","0","3.62190437450642","3.62190437450642","6.64015801992843","3.62190437450642","4.82920583267522","6.03650729084403","2.41460291633761","4.22555510359082","0","3.62190437450642","5.43285656175963","1.81095218725321","3.62190437450642","4.82920583267522","6.03650729084403","1.81095218725321","3.01825364542201","0","4.82920583267522","4.82920583267522","1.20730145816881","6.03650729084403","8.45111020718164","6.64015801992843","9.05476093626604","0","0.603650729084403","1.81095218725321","0","0.603650729084403"
"576","12.088505","0.803191298045803","0","0.602393473534353","0","0","0","6.02393473534353","21.0837715737024","5.42154126180918","4.21675431474047","3.01196736767177","2.40957389413741","7.83111515594659","10.240689050084","0","7.22872168241224","5.42154126180918","3.01196736767177","3.61436084120612","3.61436084120612","8.43350862948095","4.81914778827483","5.42154126180918","0.602393473534353","4.81914778827483","4.21675431474047","4.81914778827483","10.240689050084","9.63829557654965","2.40957389413741","3.61436084120612","3.61436084120612","0.602393473534353","2.40957389413741","6.62632820887789","4.81914778827483","10.8430825236184","8.43350862948095","4.21675431474047","3.61436084120612","4.21675431474047","1.20478694706871","3.01196736767177","5.42154126180918","4.81914778827483","5.42154126180918","3.01196736767177","6.62632820887789","1.20478694706871","7.83111515594659","0.602393473534353","7.22872168241224","2.40957389413741","1.20478694706871","2.40957389413741","9.63829557654965","7.83111515594659","3.01196736767177","3.61436084120612","0.602393473534353","5.42154126180918","4.21675431474047","4.81914778827483","6.02393473534353","7.83111515594659","7.83111515594659","5.42154126180918","1.20478694706871","0","1.20478694706871","0","0"
"577","12.10344","0","0","0","0.601129511596406","0","0","15.0282377899102","18.6350148594886","6.01129511596406","2.40451804638563","4.20790658117484","2.40451804638563","11.4214607203317","8.41581316234969","1.20225902319281","6.01129511596406","6.01129511596406","1.80338853478922","3.60677706957844","1.80338853478922","5.41016560436766","6.01129511596406","8.41581316234969","0","9.6180721855425","4.80903609277125","2.40451804638563","10.2192016971389","7.21355413915688","2.40451804638563","4.80903609277125","6.61242462756047","0","6.01129511596406","5.41016560436766","4.80903609277125","3.60677706957844","7.21355413915688","5.41016560436766","4.20790658117484","7.21355413915688","0","2.40451804638563","0.601129511596406","5.41016560436766","5.41016560436766","3.60677706957844","1.80338853478922","3.00564755798203","5.41016560436766","0","4.20790658117484","3.60677706957844","1.20225902319281","1.80338853478922","7.21355413915688","5.41016560436766","2.40451804638563","1.80338853478922","0","4.20790658117484","4.20790658117484","6.01129511596406","6.01129511596406","4.20790658117484","9.6180721855425","7.21355413915688","0.601129511596406","0.601129511596406","0.601129511596406","0.601129511596406","0"
"578","12.118158","0","0.599888490853733","0","0","0","0","16.1969892530508","11.3978813262209","2.99944245426867","4.19921943597613","1.7996654725612","2.39955396341493","7.1986618902448","10.7979928353672","0","5.99888490853733","5.99888490853733","4.19921943597613","4.79910792682987","3.5993309451224","4.19921943597613","3.5993309451224","5.3989964176836","1.19977698170747","9.59821585365973","2.99944245426867","4.19921943597613","5.99888490853733","8.39843887195227","2.99944245426867","5.3989964176836","6.59877339939107","0.599888490853733","8.998327362806","2.39955396341493","3.5993309451224","8.998327362806","5.99888490853733","2.39955396341493","4.19921943597613","7.79855038109853","1.19977698170747","5.3989964176836","4.79910792682987","4.19921943597613","4.79910792682987","4.19921943597613","5.99888490853733","4.79910792682987","3.5993309451224","0","4.79910792682987","3.5993309451224","4.19921943597613","6.59877339939107","7.1986618902448","5.99888490853733","2.99944245426867","2.39955396341493","0.599888490853733","3.5993309451224","2.99944245426867","1.7996654725612","4.19921943597613","7.1986618902448","10.1981043445135","4.79910792682987","0","0.599888490853733","0.599888490853733","0","0"
"579","12.133014","0","0","0","0","0","0.598640421819918","11.9728084363984","16.7619318109577","4.19048295273943","4.78912337455935","2.39456168727967","0.598640421819918","11.9728084363984","8.38096590547886","0.598640421819918","5.38776379637927","3.59184253091951","3.59184253091951","5.98640421819918","5.98640421819918","2.99320210909959","4.19048295273943","4.78912337455935","0.598640421819918","5.98640421819918","4.19048295273943","6.5850446400191","10.1768871709386","7.18368506183902","4.78912337455935","5.38776379637927","7.18368506183902","0.598640421819918","4.78912337455935","4.19048295273943","5.98640421819918","9.57824674911869","7.18368506183902","5.38776379637927","2.39456168727967","8.38096590547886","0","0.598640421819918","2.99320210909959","2.99320210909959","5.98640421819918","3.59184253091951","5.98640421819918","6.5850446400191","4.19048295273943","0.598640421819918","2.99320210909959","4.78912337455935","4.19048295273943","2.39456168727967","4.78912337455935","4.78912337455935","0.598640421819918","3.59184253091951","0","2.39456168727967","2.39456168727967","2.99320210909959","3.59184253091951","8.97960632729878","10.7755275927585","7.78232548365894","0","0","1.79592126545976","0","1.19728084363984"
"580","12.148006","0","0","0","0","0","0","13.1424827758994","14.9346395180675","5.3764702265043","6.5712413879497","3.5843134843362","4.7790846457816","9.55816929156319","8.96078371084049","0","5.3764702265043","4.1816990650589","1.7921567421681","3.5843134843362","5.3764702265043","4.7790846457816","5.3764702265043","10.7529404530086","0.5973855807227","14.3372539373448","4.1816990650589","2.9869279036135","10.1555548722859","5.97385580722699","1.7921567421681","2.3895423228908","7.16862696867239","0.5973855807227","8.36339813011779","1.7921567421681","7.76601254939509","7.76601254939509","4.1816990650589","2.3895423228908","4.1816990650589","6.57124138794969","0.5973855807227","3.5843134843362","3.5843134843362","1.7921567421681","4.1816990650589","5.3764702265043","4.7790846457816","2.9869279036135","4.7790846457816","0.5973855807227","2.9869279036135","2.3895423228908","2.3895423228908","2.3895423228908","4.1816990650589","8.96078371084049","2.9869279036135","4.1816990650589","1.1947711614454","2.3895423228908","5.3764702265043","2.3895423228908","3.5843134843362","5.3764702265043","7.16862696867239","9.55816929156319","0.5973855807227","0","1.1947711614454","0.5973855807227","0"
"581","12.162897","0","0.596143801751202","0","0","0","0","11.922876035024","13.1151636385264","6.55758181926322","5.36529421576082","1.78843140525361","2.98071900875601","7.15372562101442","7.74986942276563","0.596143801751202","7.15372562101442","5.36529421576082","2.98071900875601","5.36529421576082","3.57686281050721","4.76915041400962","3.57686281050721","9.53830082801923","0.596143801751202","10.1344446297704","4.17300661225841","4.17300661225841","8.94215702626803","7.74986942276563","1.78843140525361","4.17300661225841","6.55758181926322","1.1922876035024","9.53830082801923","2.98071900875601","2.98071900875601","4.17300661225841","8.34601322451683","7.74986942276563","3.57686281050721","4.17300661225841","0.596143801751202","0.596143801751202","2.98071900875601","3.57686281050721","2.98071900875601","5.36529421576082","7.74986942276563","4.17300661225841","6.55758181926322","0","3.57686281050721","2.98071900875601","1.78843140525361","4.17300661225841","8.94215702626803","5.36529421576082","4.76915041400962","3.57686281050721","0","2.98071900875601","4.76915041400962","4.76915041400962","6.55758181926322","4.76915041400962","10.1344446297704","7.74986942276563","0.596143801751202","0","1.1922876035024","0","0.596143801751202"
"582","12.177689","0","0","0","0.594914806816593","0","0","10.1135517158821","11.3033813295153","1.78474442044978","3.56948884089956","2.37965922726637","3.56948884089956","5.94914806816593","9.51863690906549","1.18982961363319","4.75931845453275","8.32880729543231","2.37965922726637","2.37965922726637","2.97457403408297","3.56948884089956","6.54406287498253","8.9237221022489","0","7.13897768179912","7.73389248861571","5.94914806816593","10.1135517158821","3.56948884089956","2.97457403408297","4.75931845453275","5.94914806816593","0.594914806816593","2.37965922726637","4.16440364771615","7.73389248861571","9.51863690906549","5.94914806816593","5.94914806816593","1.78474442044978","4.75931845453275","0.594914806816593","1.78474442044978","1.18982961363319","1.18982961363319","7.13897768179912","5.94914806816593","5.94914806816593","1.78474442044978","5.94914806816593","0","3.56948884089956","5.35423326134934","2.97457403408297","2.37965922726637","11.3033813295153","5.35423326134934","1.78474442044978","2.97457403408297","0","1.78474442044978","2.37965922726637","5.94914806816593","5.94914806816593","3.56948884089956","12.4932109431485","8.32880729543231","0.594914806816593","1.18982961363319","1.18982961363319","0","1.18982961363319"
"583","12.192619","0","0","0","0","0","0","13.6546147885971","12.467256980893","2.96839451926023","2.96839451926023","5.93678903852047","1.18735780770409","9.49886246163275","8.31150465392866","1.18735780770409","6.53046794237252","4.74943123081638","4.74943123081638","2.37471561540819","4.74943123081638","3.56207342311228","5.93678903852047","6.53046794237252","0","15.4356515001532","4.15575232696433","3.56207342311228","8.31150465392866","1.78103671155614","2.96839451926023","4.15575232696433","7.12414684622456","0.593678903852047","5.34311013466842","1.18735780770409","5.34311013466842","5.93678903852047","7.71782575007661","2.96839451926023","4.74943123081638","6.53046794237252","1.18735780770409","3.56207342311228","2.96839451926023","3.56207342311228","2.96839451926023","3.56207342311228","7.71782575007661","2.96839451926023","7.12414684622456","0","2.96839451926023","2.96839451926023","4.15575232696433","2.37471561540819","11.2798991731889","7.12414684622456","2.37471561540819","2.96839451926023","0.593678903852047","4.74943123081638","5.34311013466842","4.74943123081638","7.71782575007661","4.15575232696433","10.6862202693368","2.96839451926023","0","0","0","1.18735780770409","0"
"584","12.207685","0.78991515374385","0.592436365307887","0","0","0.592436365307887","0","13.6260364020814","14.8109091326972","6.51680001838676","4.14705455715521","4.14705455715521","4.14705455715521","6.51680001838676","7.10923638369465","0","7.70167274900254","6.51680001838676","5.92436365307887","2.36974546123155","2.96218182653944","1.77730909592366","4.14705455715521","4.14705455715521","0","9.4789818449262","3.55461819184732","5.92436365307887","6.51680001838676","5.92436365307887","2.96218182653944","4.14705455715521","9.4789818449262","0","4.14705455715521","2.96218182653944","5.33192728777099","9.4789818449262","8.29410911431042","5.33192728777099","5.92436365307887","2.96218182653944","0.592436365307887","2.36974546123155","0.592436365307887","2.36974546123155","3.55461819184732","7.10923638369465","1.77730909592366","1.77730909592366","3.55461819184732","0","2.36974546123155","2.36974546123155","2.96218182653944","1.77730909592366","8.29410911431042","7.10923638369465","3.55461819184732","1.77730909592366","0","4.14705455715521","4.14705455715521","2.96218182653944","5.33192728777099","4.14705455715521","11.8487273061577","2.96218182653944","0","0","1.18487273061577","0","0.592436365307887"
"585","12.22265","0.788275645831843","0","0","0","0","0","15.3713750937209","14.1889616249732","4.72965387499106","7.68568754686047","4.13844714061718","2.36482693749553","5.91206734373882","7.68568754686047","0.591206734373882","7.09448081248659","4.72965387499106","2.95603367186941","3.54724040624329","2.95603367186941","4.13844714061718","2.36482693749553","10.050514484356","0.591206734373882","13.0065481562254","4.13844714061718","2.95603367186941","2.95603367186941","7.68568754686047","0.591206734373882","1.18241346874776","8.27689428123435","0","5.32086060936494","2.95603367186941","7.09448081248659","7.09448081248659","9.45930774998212","4.13844714061718","4.13844714061718","5.32086060936494","0","1.18241346874776","2.36482693749553","3.54724040624329","4.13844714061718","3.54724040624329","4.13844714061718","1.18241346874776","4.13844714061718","0","4.13844714061718","4.13844714061718","2.36482693749553","1.77362020312165","6.5032740781127","4.72965387499106","3.54724040624329","2.36482693749553","0","5.32086060936494","1.77362020312165","4.13844714061718","4.72965387499106","7.09448081248659","6.5032740781127","5.91206734373882","0.591206734373882","0","0","0","0.591206734373882"
"586","12.237517","0","0","0.589989654907104","0","0","0","13.5697620628634","17.6996896472131","1.76996896472131","4.12992758434973","4.12992758434973","1.17997930981421","7.66986551379236","4.71991723925684","1.76996896472131","3.53993792944263","4.71991723925684","2.94994827453552","6.48988620397815","1.17997930981421","3.53993792944263","6.48988620397815","5.89989654907104","0","7.07987585888525","5.30990689416394","1.76996896472131","5.89989654907104","8.25985516869946","1.76996896472131","1.76996896472131","5.89989654907104","0.589989654907104","8.25985516869946","2.35995861962842","5.89989654907104","7.07987585888525","10.6198137883279","7.66986551379236","5.30990689416394","5.89989654907104","0","4.12992758434973","1.76996896472131","4.12992758434973","3.53993792944263","5.30990689416394","4.71991723925684","2.35995861962842","8.25985516869946","0.589989654907104","1.17997930981421","4.71991723925684","1.76996896472131","4.12992758434973","11.209803443235","5.89989654907104","2.94994827453552","4.71991723925684","0","7.07987585888525","0.589989654907104","3.53993792944263","4.12992758434973","2.94994827453552","8.84984482360657","6.48988620397815","1.17997930981421","0.589989654907104","0","1.17997930981421","0"
"587","12.25264","0","0.588756199960865","0","0","0.588756199960865","0","11.1863677992564","16.4851735989042","4.71004959968692","4.71004959968692","3.53253719976519","5.29880579964778","7.06507439953038","11.7751239992173","0","5.29880579964778","5.29880579964778","2.94378099980432","4.71004959968692","4.71004959968692","2.35502479984346","1.17751239992173","5.88756199960865","0","7.65383059949124","5.88756199960865","3.53253719976519","6.47631819956951","0.588756199960865","3.53253719976519","2.94378099980432","5.29880579964778","0","6.47631819956951","2.35502479984346","4.12129339972605","9.42009919937383","4.71004959968692","11.7751239992173","4.71004959968692","3.53253719976519","0","1.76626859988259","4.71004959968692","1.17751239992173","1.76626859988259","4.71004959968692","5.88756199960865","5.29880579964778","5.88756199960865","0","2.35502479984346","3.53253719976519","1.76626859988259","1.76626859988259","8.83134299941297","7.06507439953038","2.35502479984346","1.76626859988259","0.588756199960865","2.94378099980432","3.53253719976519","3.53253719976519","5.29880579964778","5.29880579964778","7.65383059949124","6.47631819956951","0","0","0","0","1.17751239992173"
"588","12.267662","0","0","0","0.587535538626272","0","0","12.3382463111517","9.98810415664662","3.52521323175763","5.28781984763645","2.93767769313136","4.1127487703839","6.46289092488899","9.40056861802035","0","7.05042646351526","5.28781984763645","4.70028430901018","2.93767769313136","2.93767769313136","3.52521323175763","5.28781984763645","12.3382463111517","0","8.81303307939408","2.35014215450509","5.87535538626272","8.81303307939408","6.46289092488899","3.52521323175763","3.52521323175763","4.70028430901018","0","9.98810415664662","7.05042646351526","5.28781984763645","8.22549754076781","5.28781984763645","8.22549754076781","4.1127487703839","4.70028430901018","1.17507107725254","2.93767769313136","4.1127487703839","2.93767769313136","4.1127487703839","4.70028430901018","6.46289092488899","4.70028430901018","5.28781984763645","0","2.35014215450509","7.05042646351526","2.93767769313136","3.52521323175763","8.81303307939408","4.70028430901018","1.76260661587882","2.93767769313136","0","8.22549754076781","3.52521323175763","3.52521323175763","3.52521323175763","7.63796200214153","9.40056861802035","6.46289092488899","2.35014215450509","0.587535538626272","0","0","0.587535538626272"
"589","12.282583","0","0.586327560794613","0","0.586327560794613","0","0.586327560794613","21.6941197494007","11.1402236550976","6.44960316874074","4.10429292556229","1.17265512158923","2.34531024317845","8.20858585112458","5.27694804715152","1.75898268238384","3.51796536476768","2.93163780397307","1.17265512158923","4.10429292556229","4.10429292556229","4.10429292556229","3.51796536476768","7.62225829032997","0.586327560794613","9.96756853350842","2.34531024317845","5.27694804715152","8.79491341191919","8.20858585112458","1.17265512158923","5.27694804715152","3.51796536476768","0.586327560794613","3.51796536476768","2.93163780397307","4.10429292556229","4.6906204863569","2.93163780397307","3.51796536476768","4.6906204863569","5.86327560794613","0","1.17265512158923","1.75898268238384","2.93163780397307","3.51796536476768","3.51796536476768","4.6906204863569","1.75898268238384","2.34531024317845","0","4.10429292556229","4.10429292556229","0","2.93163780397307","7.62225829032997","5.86327560794613","2.93163780397307","5.27694804715152","0.586327560794613","3.51796536476768","6.44960316874074","4.10429292556229","4.10429292556229","7.03593072953536","5.86327560794613","6.44960316874074","0.586327560794613","1.17265512158923","0","0","1.17265512158923"
"590","12.297644","0.780150339368717","0.585112754526537","0","0","0.585112754526537","0","14.6278188631634","10.5320295814777","1.17022550905307","5.85112754526537","1.17022550905307","2.92556377263268","8.19157856337152","7.60646580884498","0","4.09578928168576","5.85112754526537","2.92556377263268","4.09578928168576","5.85112754526537","4.6809020362123","6.43624029979191","5.26601479073883","0.585112754526537","11.1171423360042","4.09578928168576","7.02135305431844","9.36180407242459","8.19157856337152","3.51067652715922","3.51067652715922","4.6809020362123","0.585112754526537","7.02135305431844","4.09578928168576","5.85112754526537","4.6809020362123","7.02135305431844","2.92556377263268","3.51067652715922","7.02135305431844","0","1.75533826357961","3.51067652715922","3.51067652715922","2.34045101810615","4.6809020362123","5.26601479073883","4.6809020362123","3.51067652715922","0","3.51067652715922","4.09578928168576","3.51067652715922","3.51067652715922","7.60646580884498","7.02135305431844","1.17022550905307","2.34045101810615","0.585112754526537","1.75533826357961","1.75533826357961","5.26601479073883","2.92556377263268","5.26601479073883","10.5320295814777","7.60646580884498","0","0","0","0.585112754526537","0.585112754526537"
"591","12.312842","0","0","0","0.583891467773842","0","0","13.4295037587984","11.093937887703","3.50334880664305","4.67113174219074","4.08724027441689","2.33556587109537","5.83891467773842","5.83891467773842","0.583891467773842","5.25502320996458","4.67113174219074","2.33556587109537","5.25502320996458","2.91945733886921","2.91945733886921","5.25502320996458","6.42280614551226","0.583891467773842","11.6778293554768","1.75167440332153","4.08724027441689","6.42280614551226","7.0066976132861","2.33556587109537","3.50334880664305","6.42280614551226","0","5.83891467773842","2.33556587109537","6.42280614551226","9.92615495215531","10.5100464199292","6.42280614551226","1.16778293554768","7.59058908105995","0","1.16778293554768","5.83891467773842","5.83891467773842","3.50334880664305","3.50334880664305","4.08724027441689","3.50334880664305","4.67113174219074","1.16778293554768","2.33556587109537","10.5100464199292","2.91945733886921","2.33556587109537","7.0066976132861","9.92615495215531","0.583891467773842","4.67113174219074","0.583891467773842","4.08724027441689","3.50334880664305","2.33556587109537","4.67113174219074","5.25502320996458","9.34226348438147","7.0066976132861","0.583891467773842","0","1.16778293554768","0","0"
"592","12.327938","0","0","0.582682903202139","0","0","0","11.6536580640428","16.3151212896599","3.49609741921283","8.15756064482994","2.33073161280855","3.49609741921283","6.99219483842566","11.0709751608406","0.582682903202139","4.66146322561711","4.66146322561711","4.66146322561711","2.33073161280855","2.91341451601069","4.07878032241497","6.40951193522352","9.32292645123422","0.582682903202139","11.6536580640428","4.66146322561711","4.07878032241497","6.40951193522352","1.74804870960642","2.33073161280855","2.91341451601069","6.99219483842566","0.582682903202139","4.07878032241497","1.74804870960642","5.24414612881925","4.66146322561711","5.24414612881925","3.49609741921283","5.24414612881925","5.24414612881925","0","4.66146322561711","1.74804870960642","1.16536580640428","2.91341451601069","5.24414612881925","2.91341451601069","1.74804870960642","5.82682903202139","0.582682903202139","1.74804870960642","4.66146322561711","2.33073161280855","2.33073161280855","4.07878032241497","5.82682903202139","1.74804870960642","5.24414612881925","0","2.91341451601069","2.91341451601069","5.82682903202139","2.91341451601069","3.49609741921283","10.4882922576385","5.82682903202139","0.582682903202139","1.74804870960642","0","0","0.582682903202139"
"593","12.342935","0","0","0","1.16297342432006","0.581486712160029","0","15.7001412283208","12.2112209553606","4.0704069851202","6.97784054592034","2.32594684864011","4.0704069851202","12.7927076675206","6.39635383376032","0.581486712160029","5.23338040944026","5.23338040944026","3.48892027296017","1.16297342432006","2.32594684864011","2.90743356080014","5.23338040944026","5.23338040944026","0","11.6297342432006","2.90743356080014","1.74446013648009","3.48892027296017","8.1408139702404","1.74446013648009","4.0704069851202","8.1408139702404","0","4.65189369728023","2.90743356080014","2.90743356080014","8.1408139702404","5.81486712160029","5.81486712160029","2.90743356080014","1.74446013648009","0.581486712160029","0.581486712160029","4.65189369728023","2.90743356080014","5.81486712160029","3.48892027296017","4.65189369728023","5.81486712160029","2.32594684864011","0","1.74446013648009","2.90743356080014","4.65189369728023","4.0704069851202","5.81486712160029","5.81486712160029","2.90743356080014","2.32594684864011","0","5.23338040944026","1.74446013648009","4.0704069851202","4.65189369728023","6.39635383376032","6.97784054592034","3.48892027296017","0.581486712160029","0","0.581486712160029","0","0"
"594","12.358191","0","0","0","0","0","0","12.1857622451896","11.0252134599334","1.16054878525615","5.80274392628075","3.48164635576845","3.48164635576845","9.2843902820492","8.12384149679305","1.16054878525615","4.06192074839653","5.80274392628075","5.22246953365268","4.06192074839653","2.3210975705123","3.48164635576845","4.6421951410246","5.22246953365268","1.16054878525615","15.08713420833","5.80274392628075","4.06192074839653","5.80274392628075","4.06192074839653","1.16054878525615","4.6421951410246","8.12384149679305","0","6.38301831890883","2.3210975705123","3.48164635576845","8.12384149679305","4.06192074839653","4.06192074839653","1.16054878525615","3.48164635576845","0.580274392628075","1.74082317788423","1.74082317788423","3.48164635576845","4.6421951410246","4.06192074839653","4.06192074839653","4.06192074839653","2.90137196314038","0","2.3210975705123","2.90137196314038","4.06192074839653","1.74082317788423","5.22246953365268","4.6421951410246","3.48164635576845","1.74082317788423","0.580274392628075","5.22246953365268","0.580274392628075","4.06192074839653","1.16054878525615","4.06192074839653","8.70411588942113","7.54356710416498","0","0","1.16054878525615","0","1.16054878525615"
