"scan1","scan2","scan3","scan4","sample.diameters"
0,0,0,0,7.8
0,0,0,0,7.8
0,0,0,0,7.8
0,0,0,0,7.8
0,0,0,0,7.8
0,0,0,0,7.8
0,0,0,0,7.81
0,0,0,0,7.81
0,0,0,0,7.81
0,0,0,5.23137716689671,7.81
0,0,0,0,7.81
0,0,0,0,7.81
0,0,0,0,7.82
0,0,0,0,7.82
0,0,0,0,7.82
0,0,0,0,7.82
0,0,0,0,7.82
0,0,0,0,7.82
0,0,0,0,7.83
0,0,0,0,7.83
0,0,5.20607114293577,0,7.83
0,0,0,0,7.83
0,0,0,0,7.83
0,0,0,0,7.83
0,0,0,0,7.84
0,0,0,0,7.84
0,0,0,0,7.84
0,0,5.19350266221662,0,7.84
0,0,0,0,7.84
0,0,0,0,7.84
0,0,0,0,7.85
0,0,0,0,7.85
0,0,0,0,7.85
0,0,0,0,7.85
0,0,0,0,7.85
0,0,0,0,7.85
0,0,0,0,7.86
0,0,0,0,7.86
0,0,0,10.3370655395639,7.86
0,0,0,5.16853276978194,7.86
0,0,0,0,7.86
0,0,0,0,7.87
0,0,0,0,7.87
0,0,0,0,7.87
5.15613057152552,0,5.15613057152552,0,7.87
0,0,0,0,7.87
0,0,0,0,7.87
0,0,0,0,7.88
0,0,5.14378302016972,0,7.88
0,0,0,0,7.88
0,0,0,0,7.88
0,0,0,0,7.88
0,0,0,0,7.88
0,0,0,0,7.89
0,0,0,0,7.89
0,0,5.13148973132221,0,7.89
0,0,0,0,7.89
0,0,0,0,7.89
0,0,0,0,7.89
5.11925032407913,5.11925032407913,0,0,7.9
0,0,0,0,7.9
0,0,0,0,7.9
0,0,0,0,7.9
0,0,0,0,7.9
0,0,15.3577509722374,0,7.9
0,0,0,0,7.91
0,0,10.2141288419814,0,7.91
5.10706442099071,0,0,0,7.91
0,0,0,0,7.91
0,0,0,0,7.91
0,0,0,0,7.91
0,0,0,5.09493164802731,7.92
0,0,0,0,7.92
0,0,0,0,7.92
0,0,0,0,7.92
0,0,0,5.09493164802731,7.92
0,0,0,0,7.92
0,0,0,5.08285163454571,7.93
0,0,0,0,7.93
0,0,0,0,7.93
0,0,0,0,7.93
0,0,0,0,7.93
0,0,0,0,7.93
0,0,0,0,7.94
0,0,0,0,7.94
0,0,0,0,7.94
0,0,0,5.07082401325586,7.94
0,0,0,0,7.94
0,0,10.1416480265117,0,7.94
0,0,0,5.05884842018783,7.95
0,0,0,0,7.95
0,0,0,0,7.95
0,0,0,0,7.95
0,0,5.05884842018783,0,7.95
0,0,0,0,7.96
0,0,0,0,7.96
0,0,0,0,7.96
0,0,5.0469244946592,0,7.96
0,0,5.0469244946592,0,7.96
0,0,0,0,7.96
0,0,0,0,7.97
0,0,0,0,7.97
0,0,0,0,7.97
0,0,0,0,7.97
0,0,0,0,7.97
0,0,0,0,7.97
0,0,0,0,7.98
0,5.02323021973428,0,0,7.98
0,0,0,0,7.98
0,0,0,0,7.98
0,0,0,0,7.98
0,0,0,0,7.98
0,0,0,5.01145916512135,7.99
0,5.01145916512135,0,0,7.99
0,0,5.01145916512135,0,7.99
0,0,0,0,7.99
0,0,0,0,7.99
0,0,0,0,7.99
0,0,0,0,8
4.99973836755146,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8.01
0,0,0,0,8.01
0,0,0,0,8.01
4.98806748230127,0,0,0,8.01
0,0,0,0,8.01
0,0,0,0,8.01
0,0,0,0,8.02
0,4.97644616774578,0,0,8.02
0,0,0,4.97644616774578,8.02
0,0,0,0,8.02
0,0,14.9293385032373,0,8.02
0,0,0,0,8.02
0,0,0,4.96487408532795,8.03
0,0,0,0,8.03
0,0,0,0,8.03
4.96487408532795,0,0,4.96487408532795,8.03
0,0,0,0,8.03
0,0,0,0,8.03
0,0,0,0,8.04
0,0,0,0,8.04
0,0,0,0,8.04
0,0,0,0,8.04
0,0,0,0,8.04
0,0,0,0,8.04
0,0,0,0,8.05
0,0,0,0,8.05
0,0,0,0,8.05
0,0,0,0,8.05
0,0,0,0,8.05
0,0,0,0,8.06
0,0,0,0,8.06
0,0,0,0,8.06
0,0,0,0,8.06
0,0,0,0,8.06
0,0,0,0,8.06
0,0,0,0,8.07
0,0,4.9190714115918,0,8.07
0,0,0,0,8.07
0,0,4.9190714115918,0,8.07
0,0,0,0,8.07
0,0,0,0,8.07
0,0,0,0,8.08
0,0,0,0,8.08
0,4.90774051679289,0,0,8.08
0,0,0,0,8.08
0,0,0,0,8.08
0,0,0,0,8.08
0,0,0,0,8.09
0,0,0,4.89645688555043,8.09
0,0,0,4.89645688555043,8.09
0,0,0,0,8.09
0,0,0,0,8.09
0,4.88522019995635,0,0,8.1
0,0,0,0,8.1
0,0,0,0,8.1
0,0,0,0,8.1
0,0,0,0,8.1
0,0,0,4.88522019995635,8.1
0,0,0,0,8.11
0,0,4.8740301449379,0,8.11
0,0,4.8740301449379,0,8.11
0,0,4.8740301449379,0,8.11
0,0,0,0,8.11
0,0,0,0,8.11
0,0,0,0,8.12
0,0,0,0,8.12
0,0,0,0,8.12
0,0,0,0,8.12
0,0,0,0,8.12
0,0,0,0,8.12
0,0,0,0,8.13
0,0,0,0,8.13
0,0,0,0,8.13
0,0,0,0,8.13
0,0,0,0,8.13
0,0,0,0,8.14
0,0,0,0,8.14
0,0,0,0,8.14
0,0,4.8407366545567,0,8.14
0,0,0,0,8.14
0,0,0,0,8.14
0,4.82973002685258,0,0,8.15
0,0,0,0,8.15
0,0,0,0,8.15
0,0,0,0,8.15
0,0,0,0,8.15
0,0,4.82973002685258,0,8.15
4.81876849592711,0,0,0,8.16
0,0,0,0,8.16
0,0,0,0,8.16
0,4.81876849592711,0,0,8.16
0,0,0,0,8.16
0,0,0,0,8.17
0,0,0,0,8.17
0,0,0,0,8.17
0,0,0,0,8.17
0,0,0,0,8.17
0,0,0,0,8.17
0,0,0,0,8.18
0,0,0,0,8.18
0,0,0,0,8.18
0,0,0,0,8.18
0,0,0,0,8.18
0,0,0,0,8.18
0,0,0,0,8.19
0,0,0,0,8.19
0,0,0,0,8.19
0,0,0,0,8.19
0,0,0,0,8.19
0,0,4.77536740686095,4.77536740686095,8.2
0,0,0,4.77536740686095,8.2
0,0,0,0,8.2
0,0,0,0,8.2
4.77536740686095,0,0,0,8.2
0,0,0,0,8.2
0,0,0,0,8.21
0,0,0,4.76462693285288,8.21
0,0,0,0,8.21
0,0,0,0,8.21
0,0,0,0,8.21
0,4.76462693285288,0,0,8.21
0,0,0,4.7539298030001,8.22
0,0,0,0,8.22
0,0,0,0,8.22
0,0,0,0,8.22
0,0,0,0,8.22
0,0,0,0,8.23
0,0,4.74327573416426,0,8.23
0,0,0,4.74327573416426,8.23
0,0,4.74327573416426,0,8.23
0,0,0,0,8.23
0,0,0,0,8.23
0,0,0,0,8.24
0,0,0,4.73266444570214,8.24
0,0,0,0,8.24
0,0,0,0,8.24
0,0,0,0,8.24
0,4.73266444570214,0,0,8.24
0,0,0,0,8.25
0,0,9.44419131888253,0,8.25
0,0,0,0,8.25
0,0,0,0,8.25
0,0,0,0,8.25
0,0,0,0,8.26
0,0,0,0,8.26
0,0,0,0,8.26
0,0,0,0,8.26
0,0,0,0,8.26
0,0,0,0,8.26
0,0,0,0,8.27
0,0,0,4.70108449304253,8.27
0,0,0,0,8.27
0,0,0,4.70108449304253,8.27
0,0,0,9.40216898608507,8.27
0,0,0,0,8.27
0,4.69064156869755,0,4.69064156869755,8.28
0,0,4.69064156869755,0,8.28
0,0,0,0,8.28
0,0,0,0,8.28
0,0,0,0,8.28
0,0,4.6802400580925,0,8.29
0,0,0,0,8.29
0,0,0,0,8.29
0,0,0,0,8.29
0,0,0,0,8.29
4.6802400580925,4.6802400580925,0,0,8.29
0,0,0,0,8.3
0,0,0,0,8.3
0,0,0,0,8.3
0,0,0,0,8.3
0,0,0,0,8.3
0,0,0,0,8.31
4.65956021572865,0,0,0,8.31
0,0,0,0,8.31
0,0,0,0,8.31
0,0,0,0,8.31
0,0,0,0,8.31
0,4.64928135858433,0,0,8.32
0,0,0,0,8.32
0,0,0,0,8.32
0,0,9.29856271716867,0,8.32
0,4.64928135858433,0,0,8.32
0,4.64928135858433,4.64928135858433,0,8.32
4.63904286436376,4.63904286436376,0,0,8.33
0,0,0,0,8.33
0,4.63904286436376,0,9.27808572872751,8.33
0,0,0,0,8.33
0,4.63904286436376,0,0,8.33
0,0,0,0,8.34
0,0,4.62884447607417,0,8.34
0,0,4.62884447607417,4.62884447607417,8.34
0,4.62884447607417,4.62884447607417,0,8.34
0,0,4.62884447607417,0,8.34
4.62884447607417,0,0,0,8.34
4.61868593896293,0,0,0,8.35
0,0,0,9.23737187792586,8.35
0,0,0,4.61868593896293,8.35
0,0,0,0,8.35
0,0,0,0,8.35
0,0,0,0,8.36
0,0,0,4.60856700049574,8.36
0,0,4.60856700049574,0,8.36
4.60856700049574,0,0,0,8.36
0,0,4.60856700049574,0,8.36
4.60856700049574,0,0,0,8.36
0,4.598487410335,0,0,8.37
0,4.598487410335,0,4.598487410335,8.37
4.598487410335,0,0,0,8.37
0,0,0,0,8.37
0,4.598487410335,0,0,8.37
0,0,0,0,8.38
0,0,0,0,8.38
0,0,0,0,8.38
0,4.58844692031846,9.17689384063692,4.58844692031846,8.38
0,0,9.17689384063692,4.58844692031846,8.38
9.17689384063692,0,4.58844692031846,0,8.38
0,0,4.57844528443808,0,8.39
0,0,4.57844528443808,0,8.39
0,0,0,0,8.39
0,0,0,0,8.39
0,9.15689056887615,4.57844528443808,0,8.39
0,9.15689056887615,4.57844528443808,0,8.39
0,0,4.56848225881902,4.56848225881902,8.4
0,0,0,0,8.4
0,4.56848225881902,0,4.56848225881902,8.4
0,9.13696451763805,0,0,8.4
0,0,0,4.56848225881902,8.4
0,9.11711520339798,0,0,8.41
13.675672805097,4.55855760169899,4.55855760169899,4.55855760169899,8.41
4.55855760169899,0,0,0,8.41
0,0,0,0,8.41
0,0,0,0,8.41
0,4.55855760169899,4.55855760169899,0,8.41
0,0,9.09734214681527,0,8.42
0,0,0,0,8.42
9.09734214681527,4.54867107340763,4.54867107340763,4.54867107340763,8.42
4.54867107340763,0,0,0,8.42
0,0,0,0,8.42
0,4.53882243634625,4.53882243634625,0,8.43
4.53882243634625,13.6164673090387,0,0,8.43
4.53882243634625,4.53882243634625,0,4.53882243634625,8.43
0,4.53882243634625,0,4.53882243634625,8.43
0,0,0,0,8.43
4.53882243634625,4.53882243634625,0,4.53882243634625,8.43
4.52901145496767,9.05802290993534,4.52901145496767,0,8.44
0,4.52901145496767,0,0,8.44
0,0,0,4.52901145496767,8.44
4.52901145496767,4.52901145496767,0,0,8.44
13.587034364903,0,0,0,8.44
4.51923789575633,0,0,0,8.45
4.51923789575633,0,0,0,8.45
0,0,0,0,8.45
0,0,0,0,8.45
4.51923789575633,9.03847579151267,4.51923789575633,4.51923789575633,8.45
9.03847579151267,0,4.51923789575633,4.51923789575633,8.45
9.01900305441711,0,4.50950152720855,0,8.46
4.50950152720855,4.50950152720855,0,9.01900305441711,8.46
9.01900305441711,0,0,0,8.46
9.01900305441711,4.50950152720855,4.50950152720855,4.50950152720855,8.46
0,0,0,0,8.46
4.49980211981302,0,0,4.49980211981302,8.47
0,4.49980211981302,4.49980211981302,0,8.47
0,0,0,0,8.47
0,0,0,0,8.47
4.49980211981302,8.99960423962605,0,4.49980211981302,8.47
8.99960423962605,0,4.49980211981302,0,8.47
4.49013944603146,0,0,4.49013944603146,8.48
0,4.49013944603146,0,0,8.48
4.49013944603146,0,0,4.49013944603146,8.48
0,0,0,4.49013944603146,8.48
0,4.49013944603146,0,0,8.48
0,0,0,0,8.49
4.48051328027949,13.4415398408385,4.48051328027949,0,8.49
4.48051328027949,8.96102656055898,0,4.48051328027949,8.49
0,0,0,0,8.49
0,0,0,4.48051328027949,8.49
4.48051328027949,0,0,0,8.49
0,0,0,4.47092339890771,8.5
4.47092339890771,4.47092339890771,8.94184679781541,0,8.5
0,4.47092339890771,4.47092339890771,4.47092339890771,8.5
4.47092339890771,0,4.47092339890771,0,8.5
4.47092339890771,4.47092339890771,8.94184679781541,0,8.5
0,0,0,4.46136958018291,8.51
8.92273916036581,0,0,4.46136958018291,8.51
0,13.3841087405487,8.92273916036581,0,8.51
8.92273916036581,8.92273916036581,0,4.46136958018291,8.51
0,0,0,4.46136958018291,8.51
4.46136958018291,4.46136958018291,0,0,8.51
0,8.90370320853908,4.45185160426954,13.3555548128086,8.52
13.3555548128086,8.90370320853908,4.45185160426954,0,8.52
0,4.45185160426954,0,0,8.52
4.45185160426954,4.45185160426954,4.45185160426954,8.90370320853908,8.52
8.90370320853908,8.90370320853908,0,0,8.52
13.327107759634,4.44236925321132,0,4.44236925321132,8.53
0,8.88473850642264,0,8.88473850642264,8.53
4.44236925321132,8.88473850642264,0,0,8.53
4.44236925321132,8.88473850642264,4.44236925321132,13.327107759634,8.53
0,17.7694770128453,4.44236925321132,17.7694770128453,8.53
4.43292231091304,4.43292231091304,4.43292231091304,4.43292231091304,8.54
0,8.86584462182608,0,4.43292231091304,8.54
8.86584462182608,13.2987669327391,0,8.86584462182608,8.54
8.86584462182608,4.43292231091304,4.43292231091304,4.43292231091304,8.54
4.43292231091304,0,0,0,8.54
8.86584462182608,8.86584462182608,0,8.86584462182608,8.54
4.42351056312255,8.84702112624511,8.84702112624511,4.42351056312255,8.55
4.42351056312255,4.42351056312255,4.42351056312255,8.84702112624511,8.55
4.42351056312255,8.84702112624511,4.42351056312255,0,8.55
22.1175528156128,8.84702112624511,0,0,8.55
8.84702112624511,4.42351056312255,4.42351056312255,8.84702112624511,8.55
4.41413379741294,8.82826759482588,4.41413379741294,0,8.56
0,8.82826759482588,4.41413379741294,4.41413379741294,8.56
0,4.41413379741294,8.82826759482588,4.41413379741294,8.56
17.6565351896518,4.41413379741294,4.41413379741294,0,8.56
4.41413379741294,4.41413379741294,0,4.41413379741294,8.56
17.6565351896518,22.0706689870647,0,13.2424013922388,8.56
0,0,0,8.80958360632973,8.57
0,4.40479180316487,4.40479180316487,8.80958360632973,8.57
8.80958360632973,0,4.40479180316487,4.40479180316487,8.57
17.6191672126595,8.80958360632973,4.40479180316487,4.40479180316487,8.57
4.40479180316487,4.40479180316487,8.80958360632973,0,8.57
0,0,0,4.39548437154909,8.58
0,8.79096874309819,0,8.79096874309819,8.58
0,4.39548437154909,4.39548437154909,0,8.58
4.39548437154909,13.1864531146473,0,8.79096874309819,8.58
4.39548437154909,8.79096874309819,0,13.1864531146473,8.58
4.38621129550918,4.38621129550918,0,4.38621129550918,8.59
0,21.9310564775459,13.1586338865275,8.77242259101836,8.59
21.9310564775459,17.5448451820367,0,0,8.59
8.77242259101836,0,4.38621129550918,13.1586338865275,8.59
17.5448451820367,8.77242259101836,4.38621129550918,0,8.59
17.5448451820367,4.38621129550918,0,0,8.59
13.1309171092331,0,0,13.1309171092331,8.6
4.37697236974436,0,0,8.75394473948872,8.6
13.1309171092331,13.1309171092331,0,8.75394473948872,8.6
0,13.1309171092331,4.37697236974436,4.37697236974436,8.6
0,13.1309171092331,0,17.5078894789774,8.6
4.36776739069258,4.36776739069258,8.73553478138516,4.36776739069258,8.61
8.73553478138516,13.1033021720777,0,8.73553478138516,8.61
8.73553478138516,21.8388369534629,0,17.4710695627703,8.61
17.4710695627703,13.1033021720777,4.36776739069258,0,8.61
13.1033021720777,0,0,13.1033021720777,8.61
13.1033021720777,8.73553478138516,4.36776739069258,4.36776739069258,8.61
8.71719231302741,8.71719231302741,0,8.71719231302741,8.62
8.71719231302741,4.35859615651371,4.35859615651371,0,8.62
8.71719231302741,8.71719231302741,0,17.4343846260548,8.62
4.35859615651371,0,4.35859615651371,4.35859615651371,8.62
17.4343846260548,4.35859615651371,4.35859615651371,0,8.62
13.0483754012188,8.69891693414584,4.34945846707292,0,8.63
0,0,13.0483754012188,0,8.63
17.3978338682917,4.34945846707292,0,13.0483754012188,8.63
4.34945846707292,13.0483754012188,0,17.3978338682917,8.63
17.3978338682917,4.34945846707292,17.3978338682917,4.34945846707292,8.63
13.0210623717728,4.34035412392426,13.0210623717728,4.34035412392426,8.64
8.68070824784852,4.34035412392426,8.68070824784852,8.68070824784852,8.64
17.361416495697,4.34035412392426,8.68070824784852,0,8.64
8.68070824784852,8.68070824784852,4.34035412392426,8.68070824784852,8.64
13.0210623717728,13.0210623717728,17.361416495697,13.0210623717728,8.64
4.34035412392426,8.68070824784852,8.68070824784852,4.34035412392426,8.64
8.66256586058862,4.33128293029431,0,4.33128293029431,8.65
17.3251317211772,8.66256586058862,21.6564146514716,4.33128293029431,8.65
4.33128293029431,4.33128293029431,4.33128293029431,0,8.65
12.9938487908829,4.33128293029431,0,17.3251317211772,8.65
8.66256586058862,8.66256586058862,8.66256586058862,0,8.65
8.64448938213223,4.32224469106611,0,17.2889787642645,8.66
8.64448938213223,8.64448938213223,0,8.64448938213223,8.66
0,4.32224469106611,4.32224469106611,17.2889787642645,8.66
17.2889787642645,0,4.32224469106611,12.9667340731983,8.66
12.9667340731983,8.64448938213223,4.32224469106611,8.64448938213223,8.66
4.32224469106611,12.9667340731983,8.64448938213223,12.9667340731983,8.66
12.9397176382895,12.9397176382895,12.9397176382895,0,8.67
4.31323921276318,0,4.31323921276318,4.31323921276318,8.67
4.31323921276318,4.31323921276318,4.31323921276318,4.31323921276318,8.67
8.62647842552635,8.62647842552635,8.62647842552635,17.2529568510527,8.67
12.9397176382895,30.1926744893422,12.9397176382895,0,8.67
4.30426630353368,4.30426630353368,8.60853260706735,0,8.68
0,21.5213315176684,4.30426630353368,0,8.68
17.2170652141347,8.60853260706735,4.30426630353368,4.30426630353368,8.68
21.5213315176684,12.912798910601,8.60853260706735,21.5213315176684,8.68
12.912798910601,4.30426630353368,0,12.912798910601,8.68
0,4.29532577313482,4.29532577313482,0,8.69
4.29532577313482,12.8859773194045,12.8859773194045,0,8.69
17.1813030925393,4.29532577313482,4.29532577313482,4.29532577313482,8.69
4.29532577313482,8.59065154626963,0,8.59065154626963,8.69
4.29532577313482,8.59065154626963,4.29532577313482,8.59065154626963,8.69
17.1813030925393,17.1813030925393,8.59065154626963,4.29532577313482,8.69
8.57283486583465,8.57283486583465,8.57283486583465,4.28641743291733,8.7
4.28641743291733,17.1456697316693,8.57283486583465,4.28641743291733,8.7
0,8.57283486583465,12.859252298752,8.57283486583465,8.7
12.859252298752,21.4320871645866,8.57283486583465,8.57283486583465,8.7
12.859252298752,8.57283486583465,4.28641743291733,8.57283486583465,8.7
29.9427876706709,8.55508219162027,4.27754109581014,4.27754109581014,8.71
0,8.55508219162027,0,8.55508219162027,8.71
4.27754109581014,21.3877054790507,12.8326232874304,0,8.71
12.8326232874304,12.8326232874304,0,4.27754109581014,8.71
8.55508219162027,8.55508219162027,12.8326232874304,4.27754109581014,8.71
8.53739315261038,8.53739315261038,12.8060897289156,12.8060897289156,8.72
4.26869657630519,21.3434828815259,8.53739315261038,0,8.72
4.26869657630519,12.8060897289156,0,4.26869657630519,8.72
8.53739315261038,8.53739315261038,0,17.0747863052208,8.72
4.26869657630519,12.8060897289156,17.0747863052208,0,8.72
12.8060897289156,12.8060897289156,4.26869657630519,0,8.72
8.51976738088483,17.0395347617697,4.25988369044241,12.7796510713272,8.73
12.7796510713272,4.25988369044241,4.25988369044241,0,8.73
12.7796510713272,17.0395347617697,4.25988369044241,8.51976738088483,8.73
8.51976738088483,12.7796510713272,4.25988369044241,12.7796510713272,8.73
8.51976738088483,0,8.51976738088483,12.7796510713272,8.73
4.25110225579484,8.50220451158968,4.25110225579484,12.7533067673845,8.74
8.50220451158968,8.50220451158968,4.25110225579484,25.506613534769,8.74
8.50220451158968,0,0,0,8.74
8.50220451158968,0,4.25110225579484,8.50220451158968,8.74
4.25110225579484,8.50220451158968,17.0044090231794,17.0044090231794,8.74
8.48470418290774,12.7270562743616,0,12.7270562743616,8.75
12.7270562743616,8.48470418290774,0,16.9694083658155,8.75
4.24235209145387,4.24235209145387,0,0,8.75
4.24235209145387,16.9694083658155,4.24235209145387,21.2117604572694,8.75
16.9694083658155,12.7270562743616,0,16.9694083658155,8.75
4.24235209145387,0,4.24235209145387,8.48470418290774,8.75
8.46726603602939,8.46726603602939,4.2336330180147,8.46726603602939,8.76
8.46726603602939,16.9345320720588,8.46726603602939,16.9345320720588,8.76
16.9345320720588,8.46726603602939,4.2336330180147,12.7008990540441,8.76
8.46726603602939,8.46726603602939,8.46726603602939,21.1681650900735,8.76
4.2336330180147,16.9345320720588,12.7008990540441,12.7008990540441,8.76
8.44988971512371,0,8.44988971512371,4.22494485756185,8.77
8.44988971512371,21.1247242878093,0,12.6748345726856,8.77
8.44988971512371,12.6748345726856,4.22494485756185,12.6748345726856,8.77
0,8.44988971512371,4.22494485756185,8.44988971512371,8.77
8.44988971512371,8.44988971512371,12.6748345726856,8.44988971512371,8.77
4.21628743365493,12.6488623009648,0,8.43257486730987,8.78
8.43257486730987,8.43257486730987,4.21628743365493,0,8.78
4.21628743365493,4.21628743365493,0,8.43257486730987,8.78
12.6488623009648,4.21628743365493,4.21628743365493,4.21628743365493,8.78
8.43257486730987,8.43257486730987,8.43257486730987,8.43257486730987,8.78
8.43257486730987,4.21628743365493,12.6488623009648,12.6488623009648,8.78
0,12.6229817139433,0,4.20766057131444,8.79
4.20766057131444,8.41532114262887,8.41532114262887,4.20766057131444,8.79
12.6229817139433,8.41532114262887,8.41532114262887,8.41532114262887,8.79
8.41532114262887,8.41532114262887,16.8306422852577,12.6229817139433,8.79
0,4.20766057131444,4.20766057131444,8.41532114262887,8.79
0,8.39812819401549,8.39812819401549,8.39812819401549,8.8
12.5971922910232,4.19906409700774,4.19906409700774,0,8.8
4.19906409700774,4.19906409700774,0,4.19906409700774,8.8
0,0,4.19906409700774,4.19906409700774,8.8
0,8.39812819401549,0,8.39812819401549,8.8
12.5714935159058,4.19049783863528,0,0,8.81
8.38099567727055,0,8.38099567727055,12.5714935159058,8.81
4.19049783863528,8.38099567727055,8.38099567727055,4.19049783863528,8.81
12.5714935159058,8.38099567727055,8.38099567727055,4.19049783863528,8.81
0,0,4.19049783863528,16.7619913545411,8.81
8.36392325103345,8.36392325103345,8.36392325103345,8.36392325103345,8.82
12.5458848765502,12.5458848765502,16.7278465020669,4.18196162551672,8.82
0,0,4.18196162551672,0,8.82
20.9098081275836,8.36392325103345,4.18196162551672,12.5458848765502,8.82
4.18196162551672,0,0,8.36392325103345,8.82
16.7278465020669,8.36392325103345,0,8.36392325103345,8.82
4.17345528837749,4.17345528837749,20.8672764418874,4.17345528837749,8.83
8.34691057675498,4.17345528837749,4.17345528837749,0,8.83
16.69382115351,12.5203658651325,0,20.8672764418874,8.83
4.17345528837749,12.5203658651325,8.34691057675498,4.17345528837749,8.83
16.69382115351,20.8672764418874,8.34691057675498,0,8.83
0,4.1649786593352,8.3299573186704,12.4949359780056,8.84
0,0,8.3299573186704,0,8.84
4.1649786593352,20.824893296676,8.3299573186704,4.1649786593352,8.84
8.3299573186704,4.1649786593352,4.1649786593352,12.4949359780056,8.84
4.1649786593352,4.1649786593352,8.3299573186704,8.3299573186704,8.84
8.31306314377281,8.31306314377281,4.1565315718864,8.31306314377281,8.85
12.4695947156592,4.1565315718864,4.1565315718864,0,8.85
4.1565315718864,0,8.31306314377281,16.6261262875456,8.85
4.1565315718864,4.1565315718864,8.31306314377281,8.31306314377281,8.85
4.1565315718864,4.1565315718864,4.1565315718864,8.31306314377281,8.85
0,8.29622772178672,8.29622772178672,4.14811386089336,8.86
0,16.5924554435734,12.4443415826801,12.4443415826801,8.86
12.4443415826801,0,8.29622772178672,8.29622772178672,8.86
8.29622772178672,4.14811386089336,8.29622772178672,4.14811386089336,8.86
12.4443415826801,8.29622772178672,12.4443415826801,4.14811386089336,8.86
8.29622772178672,4.14811386089336,4.14811386089336,0,8.86
0,4.139725362571,8.27945072514201,16.558901450284,8.87
0,0,0,8.27945072514201,8.87
4.139725362571,0,4.139725362571,4.139725362571,8.87
0,4.139725362571,4.139725362571,4.139725362571,8.87
8.27945072514201,4.139725362571,12.419176087713,0,8.87
0,4.13136591447398,8.26273182894796,8.26273182894796,8.88
4.13136591447398,12.3940977434219,12.3940977434219,8.26273182894796,8.88
12.3940977434219,0,8.26273182894796,8.26273182894796,8.88
12.3940977434219,0,8.26273182894796,8.26273182894796,8.88
0,4.13136591447398,8.26273182894796,12.3940977434219,8.88
4.12303535548388,8.24607071096776,8.24607071096776,16.4921414219355,8.89
0,0,0,0,8.89
4.12303535548388,4.12303535548388,4.12303535548388,16.4921414219355,8.89
4.12303535548388,4.12303535548388,8.24607071096776,0,8.89
4.12303535548388,0,4.12303535548388,12.3691060664516,8.89
0,4.11473352579655,12.3442005773896,0,8.9
8.2294670515931,0,16.4589341031862,4.11473352579655,8.9
0,8.2294670515931,8.2294670515931,16.4589341031862,8.9
4.11473352579655,0,4.11473352579655,4.11473352579655,8.9
0,4.11473352579655,0,8.2294670515931,8.9
12.3193808007286,0,4.10646026690953,8.21292053381907,8.91
8.21292053381907,0,0,4.10646026690953,8.91
8.21292053381907,4.10646026690953,16.4258410676381,8.21292053381907,8.91
0,0,4.10646026690953,0,8.91
4.10646026690953,12.3193808007286,4.10646026690953,16.4258410676381,8.91
12.3193808007286,4.10646026690953,0,8.21292053381907,8.91
0,4.09821542160969,4.09821542160969,8.19643084321937,8.92
0,0,8.19643084321937,4.09821542160969,8.92
0,4.09821542160969,4.09821542160969,4.09821542160969,8.92
8.19643084321937,0,4.09821542160969,0,8.92
4.09821542160969,0,0,0,8.92
0,4.08999883396084,0,0,8.93
4.08999883396084,0,0,4.08999883396084,8.93
8.17999766792168,8.17999766792168,0,4.08999883396084,8.93
0,4.08999883396084,0,4.08999883396084,8.93
4.08999883396084,0,8.17999766792168,4.08999883396084,8.93
4.08181034929164,0,0,20.4090517464582,8.94
0,0,0,0,8.94
12.2454310478749,8.16362069858329,4.08181034929164,4.08181034929164,8.94
4.08181034929164,4.08181034929164,4.08181034929164,0,8.94
16.3272413971666,4.08181034929164,4.08181034929164,4.08181034929164,8.94
8.14729962836704,8.14729962836704,0,0,8.95
8.14729962836704,8.14729962836704,8.14729962836704,8.14729962836704,8.95
4.07364981418352,0,8.14729962836704,0,8.95
4.07364981418352,8.14729962836704,8.14729962836704,8.14729962836704,8.95
4.07364981418352,0,4.07364981418352,0,8.95
0,0,4.06551707645872,4.06551707645872,8.96
4.06551707645872,0,4.06551707645872,4.06551707645872,8.96
4.06551707645872,0,0,8.13103415291743,8.96
4.06551707645872,8.13103415291743,12.1965512293762,8.13103415291743,8.96
4.06551707645872,0,4.06551707645872,8.13103415291743,8.96
8.13103415291743,0,0,8.13103415291743,8.96
0,4.0574119851685,4.0574119851685,0,8.97
0,8.11482397033701,8.11482397033701,0,8.97
8.11482397033701,0,4.0574119851685,0,8.97
0,0,8.11482397033701,4.0574119851685,8.97
4.0574119851685,0,4.0574119851685,4.0574119851685,8.97
4.04933439058146,0,0,8.09866878116293,8.98
8.09866878116293,4.04933439058146,0,0,8.98
0,0,0,0,8.98
4.04933439058146,0,0,4.04933439058146,8.98
0,0,4.04933439058146,4.04933439058146,8.98
4.04128414417193,0,8.08256828834386,12.1238524325158,8.99
0,4.04128414417193,0,4.04128414417193,8.99
0,8.08256828834386,8.08256828834386,4.04128414417193,8.99
4.04128414417193,4.04128414417193,4.04128414417193,12.1238524325158,8.99
4.04128414417193,0,4.04128414417193,0,8.99
0,0,4.0332610986085,0,9
0,4.0332610986085,4.0332610986085,12.0997832958255,9
16.133044394434,4.0332610986085,4.0332610986085,0,9
4.0332610986085,0,4.0332610986085,8.066522197217,9
4.0332610986085,0,0,0,9
4.02526510774271,0,0,4.02526510774271,9.01
